"marketplace","customer_id","review_id","product_id","product_parent","product_title","star_rating","helpful_votes","total_votes","vine","verified_purchase","review_headline","review_body","review_date","year","product_category"
"US","52291819","R14UCJ3TDLYBRK","B00M1Y8AS2","943911180","Sentey Ls 4061","5","0","0","N","Y","Works as advertised.","Purchased this for my daughter to take to Europe with her.  It works good and is light in the luggage.  She uses it with the blutooth and micro SD card.  She's happy with it.","16495","2015","Mobile_Electronics"
"US","28269294","R1QQ2COWWLKBAI","B00OMSIQ8E","110214184","E-PRANCE New Arrival B47fs Super Hd 1296p","5","0","4","N","Y","E-Prance B 47 with Night Vision","I returned it.","16495","2015","Mobile_Electronics"
"US","2672008","R3LQRY2XKCWX78","B00GYURIPA","406515387","Kroo (Black) Hard Shell Carrying GPS Case for 7-inch Garmin dezl 760LMT 7"" GPS NavigatorGarmin dezl760LMT + 2-Pack 7-inch Clear GPS Screen Protectors","5","0","0","N","Y","Five Stars","Great purchase","16495","2015","Mobile_Electronics"
"US","582786","RR0L0I62D0STL","B00S695MI2","174853146","Aokotech® Multi-Functional Car Jump Starter and Portable External Battery Charger with Adapters, Clamps, LED Flashlight, 5V Output and 400A Peak Current","5","2","2","N","Y","the red color and size are my Favorite! This is my first time to buy jump ...","When i received this jump starter, the red color and size are my Favorite! This is my first time to buy jump starter from amazon, I bought it in January, it's really a fantastic product! It has jumpstarted my full size van several times now very effectively. Has saved me much time and worry -- don't have to wait for AAA or impose on a neighbor to help if the battery runs down after below zero temperature drain the battery.<br /><br />Smaller than paperback book, and comes with all kinds of adapters-- I can use and charge my cell phone in a hotel room with this. Perhaps best of all, it will recharge from the vehicle battery! Also with a wall adapter.","16496","2015","Mobile_Electronics"
"US","923044","R2VYORFTKYJRET","B00K7Z5ZYO","400729163","Amjimshop New USB Bluetooth 3.5mm Audio Stereo Music Receiver for Iphone 4 5 Car Mp3 Black","5","0","0","N","Y","Five Stars","All fine, thks.","16496","2015","Mobile_Electronics"
"US","41943096","R1EXWEEASIV6VT","B00C9B32J4","792244709","Fotga Newest V8.00.034 MINI VCI for TOYOTA TIS Techstream Diagnostic Cable & Software","5","4","4","N","Y","Saved me easily hundreds of dollars the first day I used it ...","Bought this to do diagnostics on my Gen II Prius.  Saved me easily hundreds of dollars the first day I used it (helped me identify and track down an ABS problem), and will save me much, much more with upcoming maintenance work I will be doing.  If you work on your own late model Toyota, get this.<br /><br />Note: I did NOT use the enclosed CD, instead I downloaded most current drivers and TIS software from a Dropbox directory maintained by a Tundra enthusiast.  So I cannot vouch for the enclosed software.<br /><br />I use this product on a Samsung Netbook running 32-bit Windows XP.  Works flawlessly.","16496","2015","Mobile_Electronics"
"US","13866652","R37GMAPBRQ0ZJ9","B00QERR5CY","82850235","iXCC Multi pack Lightning cable","5","0","0","N","Y","I think it's better than the charger that comes w the iPhones","Very high quality. I think it's better than the charger that comes w the iPhones.","16496","2015","Mobile_Electronics"
"US","40962251","RQ582ULFPERMA","B00C9B32J4","792244709","Fotga Newest V8.00.034 MINI VCI for TOYOTA TIS Techstream Diagnostic Cable & Software","4","0","0","N","Y","Helped a lot","Just got this in order to bleed my brake lines. The cord works fine but, the program does not, I did use 32bit XP. I found an alternate resource for the program and downloaded it from online. Worked great once I did that.","16496","2015","Mobile_Electronics"
"US","1414213","R3HF31KMDRPRDX","B00RDCMYAW","902385260","Bluetooth Shower Speaker – SoundPal Water Resistant Wireless and Hands-free Speaker with Suction Cup - Compatible with All Bluetooth Devices","1","0","6","N","Y","Low volume","I bought this gadget to listen to news on the shower in the morning, unfortunately the device is not loud enough for me to hear the newscasters talking.","16496","2015","Mobile_Electronics"
"US","42852801","R2DL4040Q7QDUG","B00SEHTQ3I","12344707","AutoBar Support Grab Handle - A Handy 3-In-1 Car Access And Safety Tool – Exit and Entry Assist Mobility Aid Bar, Emergency Escape Seatbelt Cutter, Rescue Glass Window Breaker Hammer – Saves Time And Effort for People Suffering From Physical Infirmity; Bad Back, Lumbar Pain, Hip And Knee Injuries, Or Arthritis Problems.","5","0","0","N","N","great tool","AutoBar<br />This is handy<br />I'm disabled and the autobar is a great tool for getting out of cars.<br />I recommend this to anyone.<br />http://www.amazon.com/gp/product/b00sehtq3i ‪#‎AutoBar‬","16496","2015","Mobile_Electronics"
"US","39770920","R21XLBOZE8H8OD","B00I9CBNMU","218727412","Motorola OEM PMMN4013A Speaker Mic Fits For CLS1410 XTN GTX RDX CP200 PR400 CT250 Radios Walkie Talkie Microphone cheap Hand Held 2way NEW","5","2","2","N","Y","Five Stars","It works quite well","16496","2015","Mobile_Electronics"
"US","14480821","R10L1E03XYHE55","B00506D1SW","814173596","Apple iPod touch 32 GB White (4th Generation) NEWEST MODEL, Store Return + Accessory Kit","5","0","0","N","Y","Five Stars","Awesome","16497","2015","Mobile_Electronics"
"US","24060923","RZZ5OBPZ8G1Q3","B00IZ2NJCG","88661089","Moonet Select Models Honda Accord Civic Odyssey Fit Digital Music CD Changer 3.5mm Audio Input Auxillary Aux Adapter","1","0","1","N","Y","???","Worked for one day","16497","2015","Mobile_Electronics"
"US","22734688","R1D9HODO7QR65A","B00D5YTJJ6","916776986","High Quality Bike Mount, Treadmill Mount, Exercise Bike Cradle Mount Holder for Samsung Galaxy Note 8 and Note 10 w/ Anti-Vibration ZipGrip Mechanism (use with or without case)","5","0","0","N","Y","Five Stars","Cool now I run in my treadmill!!! And watch videos coooooool","16497","2015","Mobile_Electronics"
"US","1466926","RBENQ8ID1J576","B00E3QF8C2","580429325","Tpu Apple iPod Touch 5,Case for iPod touch 5","5","0","0","N","Y","buy","My gf loved it (:","16498","2015","Mobile_Electronics"
"US","15054528","R19DQBLJEBR569","B00CFXDD5Y","897191477","Remote Fix Flip Key FOB keyless entry transmitter case buttons pad and panic for Volkswagen VW by First Midwest","5","1","1","N","Y","This was a great cheap fix for my key fobs","This was a great cheap fix  for my key fobs. The package came in a timely manner and it only took a minute to change out the  pieces.","16498","2015","Mobile_Electronics"
"US","52719571","R8YG7A5EFT8DA","B00QERR5CY","82850235","iXCC Multi pack Lightning cable","4","3","3","N","Y","including several iPhone 5s and 6s and both mini and standard iPads of pretty much every generation since the iPad was first rel","I don't review products or books very often at all, despite buying frequently from Amazon and being a Prime member for many years.  When I write it's because I am uniquely impressed or distressed by a product, or because I had had to spend a lot of time seeking a solution to a particular problem and hope that I can save others some of that effort.<br /><br />This situation fits both categories.  I own many Apple devices, including several iPhone 5s and 6s and both mini and standard iPads of pretty much every generation since the iPad was first released.  They are used by family members and colleagues in my business setting.  Finding cables that cost less than Apple's, while providing quality matching theirs, and not running afoul of the idiotic error messages that most of my devices seem, suddenly, out of nowhere, to start issuing when using non-certified (or allegedly-certified) products has become both a crusade and financially essentials.<br /><br />The only cables I have come across -- and I have tried everything from those that come shipped directly from China and cost almost nothing to the Monoprice cables that are widely reviewed as being rock solid -- that have consistently worked, and worked without any whisper of question ... just seamlessly worked with all devices over an extended period of time ... are these. And iXCC's tech support and warranty policies have been excellent (one cable had a problem with its lightning connector and was swiftly replaced).<br /><br />At present, they are the only lightning cables I am buying.","16498","2015","Mobile_Electronics"
"US","36845518","R2SYPN5N1GJGRS","B00J548ZKO","682827949","Vera Bradley All in One Crossbody in Olivia Pink","5","0","0","N","Y","Five Stars","It was exactly as advertised and at a great price.  Thanks","16498","2015","Mobile_Electronics"
"US","24907392","R2KK4DHJ262VCE","B008Y6LG8W","337684538","MiniGuard Samsung Galaxy Note 10.1 Inch Tablet N8000 N8010 Screen Protector (Matte Anti-Glare, 3 Pack), S-Pen Compatible","5","0","0","N","Y","Five Stars","Excellent","16498","2015","Mobile_Electronics"
"US","42595999","R2NVBX1RDT4TYF","B00NHOWOFU","397729775","DiGiYes® Portable Bluetooth 3.0 Speaker with Viewing Cradle Stand Function Wireless Stereo Speaker Built-in 3.5mm Aux Port For iPad iPhone iPod Smasung Galaxy Android Tablet Nexus and Any Other Device Support Bluetooth Or 3.5mm AUX","5","0","0","N","Y","Five Stars","Works great","16498","2015","Mobile_Electronics"
"US","46585908","R1G1IOXE1Z2EZR","B00P91F7J4","954528629","MOCREO&reg; Water-resistant Portable Bluetooth Speakers Rugged Splash Proof + Hands-free Speakerphone w/ Built-in Mic + 3.5mm Audio Cable + Rechargeable Battery IPX4 Waterproof Bluetooth Speakers Compatible w/ Apple iPhone 6 Plus, 5S; Samsung Galaxy Note 4, Galaxy S5, Galaxy S4; HTC One M8; Nexus 6, Nexus 9; LG G3; iPad Air; iPod; MP3 Players - MOSOUND Tictac","5","0","0","N","Y","Five Stars","I love this speaker, has a good volume, works perfect with my iPhone and the battery last long time.","16498","2015","Mobile_Electronics"
"US","25810218","R2WAZUJIX8Z28B","B004K9ZU16","743772791","HandStands GPS Dash Sticky Pad","5","0","0","N","Y","Best product for the price. It is worth.","I tried in two cars. The dash board is not flat but it still worked and mat did not slip. I hope performance remain the same when back surface is little bit old and dirty due to dust particles. It is light so easy to move around from car to car.","16499","2015","Mobile_Electronics"
"US","4340750","R368SFU4NEPQHH","B00N0JSK7S","972157823","Lycheers 2.7"" TFT 270°Rotating Dual Camera Lens HD Car DVR","5","0","1","N","Y","Five Stars","muy bien","16499","2015","Mobile_Electronics"
"US","7895884","RKEZ37A130LC5","B00PBBTPHW","235260839","CRIMESTOPPER RS3-G5 Cool-Start(TM) 1-Way 4-Button Remote Start & Keyless Entry System","5","1","2","N","Y","Five Stars","Excellent.. Works perfect.","16499","2015","Mobile_Electronics"
"US","31413181","R2JCRDL5QNZC76","B00RRGIX0Y","51994630","G.G.Martinsen 8GB Slim 1.78'' Screen MP3/MP4 Player Media/Music/Audio Player with Pink color","5","0","4","N","Y","Five Stars","Very good","16499","2015","Mobile_Electronics"
"US","18152457","R21BHJ63TWCXX5","B004KNW7X6","390345421","LINEAR MCS109201 transformer adaptor","5","1","1","N","Y","Five Stars","Works great","16499","2015","Mobile_Electronics"
"US","92268","R1ZJMZS22DYIIP","B00QIHJXNO","551980558","digitsea&reg; 2.7"" HD 1080P 30fps High-definition Car DVR Vehicle Camera Video Recorder LED Night Vision G-sensor ultra-wide-angle lens K6000 without HDMI interface","4","0","0","N","Y","Four Stars","good","16499","2015","Mobile_Electronics"
"US","27444121","R31A8P5JS1T8PC","B00308VABM","833555535","Zune HD 16GB 32GB Accessories. Premium 3-piece Value Combo Pack of Brand New USB Home Wall Travel Plug in Ac Charger + USB Vehicle Cigarette Lighter Power Car Charger with Ic Chip","5","0","0","N","Y","Five Stars","works ok","16499","2015","Mobile_Electronics"
"US","51745725","R2SQDE4JD5BNWX","B00EF3SQAO","651844569","DEH-X6600BT - Pioneer In-Dash CD/MP3/WMA Car Stereo Receiver with Bluetooth, iPhone/iPod USB Support, Android Media Access, and Pandora Ready","5","0","0","N","Y","Love the bluetooth and may customizations!","Love the bluetooth and may customizations! Sound is great too.","16499","2015","Mobile_Electronics"
"US","32670114","RIZ5WY3RTJ4QI","B00MYY0FSW","249245220","Excelvan F4A Universal 3.5mm Jack Audio FM Transmitter Charger Adapter For Car Android (Micro USB Sync Charge For Samsung Galaxy S5 S4 S3, Samsung Galaxy Note3 Note2, Nexus 5/4, HTC One/M8, SONY Motorola Most Smart phone, MP3, MP4 Etc) + Extra USB output","1","0","0","N","Y","... item is ok for few days after its not good what i thought","This item is ok for few days after its not good what i thought.<br />So for me is waste of money i am trying  to return this item.","16499","2015","Mobile_Electronics"
"US","46490930","R3B4AIDDK2V2XC","B008HL7EPI","963171082","Alpatronix C3 Ultra-Portable Mini Capsule Speaker with Enhanced Bass & 3.5mm Audio Jack for Apple iPhone, iPad, iPod, Samsung Galaxy, Nexus, HTC, Blackberry, Nokia, Smartphones, MP3/MP4 Players, Tablet, PC, Laptop [SONPRE EDITION] - (Black)","4","0","0","N","Y","Four Stars","Sound is good quality","16499","2015","Mobile_Electronics"
"US","50496524","R399V1U8UVBZK7","B00J9QRYGE","346362423","Bose SoundLink Mini Bluetooth Speaker with Soft Cover Bundle (Gray)","5","0","0","N","Y","Five Stars","So small it fits in my purse and has great sound that can fill an entire large room.","16499","2015","Mobile_Electronics"
"US","2050442","R11NABU8TFEDID","B00JUQH3QO","704037247","Magnetic Magnet Leather Cover Sleeve Case For NOOK GlowLight (NOOK 4th Gen) - (NOT fit NOOK Simple Touch with GlowLight NOOK 3rd Gen or NOOK Simple Touch NOOK 2nd Gen)","5","0","0","N","Y","Fabulous!","This is fabulous for my Glowlight Nook!!!  Very good product.","16500","2015","Mobile_Electronics"
"US","11452904","R2G1ZHWNTKAA3B","B008R68DFS","423148551","Patazon Black Extension Dock Extender 30pin Adapter for iPod iPhone 4 4S","1","0","0","N","Y","Worst thing ever","Doesn't work at all for me. Horrible. Doesn't work with a life proof case or charge at all. cant get a cord to connect to it.","16500","2015","Mobile_Electronics"
"US","33258849","R3DGB8K8ZI2UFN","B007Q94CJS","648561531","10 Pcs UF90B Clip-on Ferrite Ring Core Black for 9mm Diameter Cable","5","2","2","N","Y","40 meter RFI killers!","Killed 40 Meter RFI from my home theater installation.","16500","2015","Mobile_Electronics"
"US","21750528","R2VS9LUXB3Z1K8","B00NUQHSJM","678702359","Kingtop Portable Bluetooth Speakers with Unique Wooden Appearance Powerful Sound Speakers for Iphone Ipad Android","1","0","1","N","Y","One Star","Purchased 2x. One worked the other one didn't. It fades off and on.","16500","2015","Mobile_Electronics"
"US","27713499","R2LUYEPM9J4R52","B0082HNR6M","461143341","Blitzsafe Hon/m-link1 V.2x Honda/acura Ipod Interface + (3.5 Aux Cable)","5","0","0","N","Y","Five Stars","I am still using this in my car after 2 years.","16500","2015","Mobile_Electronics"
"US","37045803","RU3VNN8LYDII7","B00M49C6MK","91176851","Sentey Ls 4162","4","0","0","N","Y","Yeah","Good sound. Fair price. Might buy another.","16500","2015","Mobile_Electronics"
"US","42507832","R1QBUSBPO26G7B","B005LY7G9S","867091912","VMG Black Premium Leatherette ""FULL VIEW"" Holster Carrying Case w/ Rotating Belt Clip for Apple iPod Touch 4 iTouch 4 4th Generation","4","0","0","N","Y","Very nice for the price","Inexpensive, holds the device and has a swivel belt clip. Very nice for the price.","16500","2015","Mobile_Electronics"
"US","2271040","R1HVDD4KOVTJVY","B00NI7TDF0","328933310","PASBUY® Bus-Powered USB 3.0 4-Port Compact Hub 5Gbps Transfer Rate With a Built-in 3Ft USB 3.0 Cable+Extra Ac Wall Charger Adapter","3","0","0","N","Y","iPad does not recognises it but after some repetation it works","Works but gives Apple error","16500","2015","Mobile_Electronics"
"US","13643689","R1H1XP3VVNNM1D","B00KW3XNUE","219920841","Magicfly Wireless RF Item Locator Key Finder 1 RF Transmitter and 6 Receivers","5","0","0","N","Y","Excellent","Excellent.","16501","2015","Mobile_Electronics"
"US","440480","R3CF978WX4YTCF","B003ZFSJ3M","901065436","ASA E6B Metal Flight Computer","4","0","0","N","Y","Four Stars","This was a good product. It wasn't broken or anything! Thank you for your good service!","16501","2015","Mobile_Electronics"
"US","17425973","RWLU07M9ZIPE7","B00Q5A5T2I","51073955","HYUNDAI CR-0311 Vehicle Black Box DVR Road Dash Video Camera Recorder Car DVR 120 Degree Wide Angle 1.8inch LCD Traffic Dashboard Camcorder with 4 LED Night Vision","1","3","5","N","Y","will","To begin with, it's low quality product. It was making awful noise , when setting,I never get to make it work , I ended up giving it to a friend of mine , I explained to him, what happened.so he told me, that it's was a , P, OF SH item .totally waste of money, &#34;please do your self a favor do not buy this thing. &#34;","16501","2015","Mobile_Electronics"
"US","25965149","RIFV3GGM14T4U","B00KS27CD8","696443539","XYUN TM Apple iPod Touch 5 Generation Case","5","0","0","N","Y","Great item, great price.","This has been a great item for my iPod. I like having a &#34;grip feel&#34; so it's not slipping out of my hands.  It might be dorky, but it would be nice to have an attached holder for a rubber-tipped stylus to slip into...but it's not a deal-breaker to not have it...just a suggestion.","16501","2015","Mobile_Electronics"
"US","31009049","R2NBKB6FBMAFVM","B00COE5IRU","15074869","Mini Metal Clip Mp3 Player Supports up to 8gb Tf Card/micro Sd Card Play Time 5-6 Hours,support Mp3 Format (Without Card Reader, Black)","3","0","0","N","Y","Works well, but...","This is ok for a low budget no frills MP3 player. It works just as advertised, but in my opinion the battery life is short and requires fairly frequent charging. There is nothing wrong w/ it and it works just fine, but due to the battery life issue, I do not use it and would not purchase it again.","16501","2015","Mobile_Electronics"
"US","5196883","R1Z6TYCHB9IB86","B00PERAAZ4","15668642","igloon KKL VAG-COM for 409.1 USB OBD2 OBDII Scan Tool Auto Diagnostic Scanner Car Diagnostic Tool Auto Scan Check Engine Light & CAN-BUS For Volkswagen VW & Audi & Seat & Skoda","5","0","0","N","Y","Five Stars","Works great.","16501","2015","Mobile_Electronics"
"US","1062709","RVF1R8EJCQPLH","B00HLV63IO","538701671","BLUE Clip-Dat Mini Clip MP3 Player - Same Day Processing w/ USPS First-Class","5","0","0","N","Y","Love it! Just beware of the few flaws.","I like it! A good start for a first MP3 Player but when the led is on it make a weird disorted but very quiet noise when its on. When I charges it makes disorted sounds along with sqealing noises if you charge it with headphones on. Anyway, the sound isn't disorted at all and I guess it depends on your headphones. This player only accepts Mp3 files, No AVI. This has no internal storage so you have to get a MICRO SD... You'll have to get a adapter also (Most Micro SDs are sold with adapters) because it does not ask on plug. It still feels like a 20$ product other than that and like I said, a good head start for a MP3 Player!","16501","2015","Mobile_Electronics"
"US","25231928","R2Q7CRZMYT9MHA","B00PJI2D6W","993212750","Top-Navi 7 Inch S100 1G CPU DDR 512MB Car DVD Player Radio For GMC Yukon / GMC Tahoe / GMC Acadia / Chevrolet Tahoe / Chevy Tahoe / Buick Enclave / CHEVROLET Suburban / Chevy Suburban 2007 2008 2009 2010 2011 2012 With GPS Naviation Stereo A8 Chipset 3 Zone POP 20 Dics Playing Free Map","1","0","0","N","N","I purchased on of these for my 2007 Tahoe and ...","I purchased on of these for my 2007 Tahoe and it failed after 7 months.  The warranty is 12 month free repair service but that means something else in China.  They wanted me to pay 50% of the cost of the main board and all of the shipping which ended up being $52.00 US and you would need to take it to a repair shop to have replaced.  Who knows what that would cost?  I paid about $500.00 US for it originally and it came with an illegal copy of the navigation software so it can’t be upgraded.  I didn’t pursue if the Windows CE was illegal or not, I just assumed it was.  If you buy one of these just beware you are on your own.","16501","2015","Mobile_Electronics"
"US","35796599","R1CPBY0J88ETKY","B00NI7TDF0","328933310","PASBUY® Bus-Powered USB 3.0 4-Port Compact Hub 5Gbps Transfer Rate With a Built-in 3Ft USB 3.0 Cable+Extra Ac Wall Charger Adapter","5","1","1","N","Y","It works perfect on my iPad Air","It works perfect on my iPad Air. I can easy transfer photos and videos from the camera to iPad Air without any problems.","16501","2015","Mobile_Electronics"
"US","45508686","R3C4JOBPTSROP0","B00HWZGFAA","953244747","BoxWave BlueBridge Wireless Bluetooth Car Stereo Audio Adapter/Receiver (3.5mm Aux Input Jack) for Hands Free Music Streaming or Calling for All Apple, Samsung, Android Smartphones, Tablets, MP3 Players and More!","5","0","0","N","Y","bluetooth jams","I like it. Just takes a Lil bit to turn on. Other than that it's great.","16502","2015","Mobile_Electronics"
"US","18281397","R1T6S94PDROZLB","B008RV3DEY","371839803","New Uncut Blank Transponder Ignition Key for Toyota Avalon Camry Corolla Rav4 Tundra Yaris Matrix Solara (Chip #4d-67)","5","0","0","N","Y","They work great! Thank you","We got them and went to get them cut to copy our car's Toyota Corolla 2005 original key. They work great! Thank you!","16502","2015","Mobile_Electronics"
"US","11877462","R1VNKVNYAERWYZ","B00474XPA2","235114553","""Electronic"" Mini Boombox for Children","1","0","0","N","Y","Lame.","Plays music with no words. Lame.","16502","2015","Mobile_Electronics"
"US","51125947","R3EE177IALB3IN","B00PGKOJ92","730085957","Tomameri Portable MP4 Player MP3 Player Video Player with Photo Viewer , E-Book Reader , Voice Recorder + 8 GB Micro SD Card (Blue)","1","13","15","N","Y","Complete waste of money","I read the other reviews, noting that when people had a problem with this product, it was pretty much always the same problem: the battery would never charge after the first couple days. I thought, perhaps since these was a minority, that I might not have that problem. I was wrong (my mistake).<br /><br />The fact is, this is a poorly designed player. The casing is weak plastic that I suspect would shatter upon its first drop (and we all do drop them on occasion, right?). The controls did not make sense, as you had to hit the up (menu) button to select something but the middle button (which on most models is the select key) was the back-up button. The side-scroll buttons only made things go up and down and the folders were a ridiculous mess. The screen resolution was terrible. I didn't expect much, but my Gameboy Micro from 10 years ago has better screen resolution. Technology has improved, friends, so it shouldn't be this bad even on such a cheap unit.<br /><br />And finally, the battery is a mess. It arrived &#34;fully charged&#34; but drained of 70% of its power just in the 1/2 hour I used it to learn the ridiculous controls. Then, after listening to 30 minutes of music and watching 1 22-minute tv show, it died and never took a charge again. I used multiple outlets (both USB and wall plugs), multiple cables (I had some old cables that were compatible), but nothing worked. It said it was charging, but never accepted the charge. So it remained dead.<br /><br />I bought this just to have something for my kids to listen to in the car, but it couldn't even do that. So I gave up and returned it. I highly recommend that you avoid this product. I suspect that most of the positive reviews were from people who liked it on day one (I didn't hate it on day 1) but by day 3 it was dead and they never bothered to update their review.","16502","2015","Mobile_Electronics"
"US","18374499","RIPQC72CV4VEM","B00DEZ7MB8","782425560","Craig CHT923 Stereo Sound Bar System With Bluetooth Wireless","1","2","2","N","Y","Didn't work right out of the box!","Did not power up at all!! I bought it for a christmas present, by the time they tried to hook it up it was too late for an exchange or refund..","16502","2015","Mobile_Electronics"
"US","37178523","R198MT6A5WW4AM","B008R68DFS","423148551","Patazon Black Extension Dock Extender 30pin Adapter for iPod iPhone 4 4S","2","0","0","N","Y","Two Stars","Works with the power cord only.  Will not work with a accessory for data","16502","2015","Mobile_Electronics"
"US","20371406","R2XOS8Q1BU60B8","B002FA3R08","120061985","15-Item Accessory Bundle for Apple iPod Touch 2G and 3G","2","0","0","N","Y","Dissapointment","Most of the accessories didn't even work, like the chargers mainly.","16502","2015","Mobile_Electronics"
"US","19274749","R1QQFZB8020MDN","B00NTWH52M","67739682","Pumpkin 120 degree Waterproof Shockproof HD Color CMOS Car License Plate Rear View Reverse Night Vision Backup Camera","4","0","0","N","Y","Good product, works great and came with a more ...","Good product, works great and came with a more &#34;complete&#34; wiring kit than I imagined.  The connectors are even weather proof.  The only downside was the item was marked as prime but was shipped from China and took a couple weeks to arrive.","16503","2015","Mobile_Electronics"
"US","5205022","RDAKILIFNMZIE","B004T0CEBK","403343424","Qlink Clear Bluetooth Stereo Transmitter","4","0","0","N","Y","Four Stars","It works ok in the application I wanted it for.","16503","2015","Mobile_Electronics"
"US","22645999","R1ZWRAY0MJAJTE","B00J46XO9U","744008282","iXCC Lightning Cable 3ft, iPhone charger, for iPhone X, 8, 8 Plus, 7, 7 Plus, 6s, 6s Plus, 6, 6 Plus, SE 5s 5c 5, iPad Air 2 Pro, iPad mini 2 3 4, iPad 4th Gen [Apple MFi Certified](Black and White)","5","0","0","N","Y","Five Stars","Works great!","16503","2015","Mobile_Electronics"
"US","7914263","R2QB6X9680P6UH","B00Q5A5PD6","977491975","HYUNDAI HCR-580 Vehicle Black Box DVR Road Dash Video Camera Recorder 12MP Full HD 1920x1080P Car DVR 120 Degree Wide Angle 2.7inch LCD Traffic Dashboard Camcorder with Night Vision","1","0","2","N","Y","not worth the money low quality product finally returned","not worth the money<br />low quality product<br /><br />finally returned it","16503","2015","Mobile_Electronics"
"US","41017688","R2N5K131UZ8ZM3","B00QERR5CY","82850235","iXCC Multi pack Lightning cable","5","0","0","N","Y","Seem like good quality","They work.  Seem like good quality.  Fair price.  Received items in about 5 days.","16503","2015","Mobile_Electronics"
"US","17906407","R3PYAYNEFRVGWG","B00CQMGR84","143673426","uxcell 2 Pcs Plastic Light Blue White 18650 Battery Holder Protective Case","1","0","0","N","Y","You get what you pay for LoL","Cheap. One was broken in transit. Not worth sending back","16503","2015","Mobile_Electronics"
"US","11555623","R15HVBE1DQPSUQ","B00S0OZRKQ","317497885","G.G.Martinsen 32 G Mini Usb Port Mp3 Mp4 Player FM Media/Music/Audio Player with accessories-SILVER","1","2","2","N","N","If you like to waste your money, buy this damn thing.","This is product is terrible. It broke in less than 24 hours after it arrived. I plugged it in to my computer, everything was fine, I left it plugged in over night to transfer all of my music over; next morning, damn thing won't turn on and is not recognized by my computer. Whoever made this deserves to be dragged out of his house in the middle of the night and beaten.","16503","2015","Mobile_Electronics"
"US","581208","R2L9QPZGPMEBZV","B00I42HZRM","333523651","RE AUDIO ZTX3000.1 ZTX Series Digital Amp (3,000W, Monoblock, Class D)","4","1","1","N","Y","Great amp I am really happy with my purchase I ...","Great amp I am really happy with my purchase I would advised anyone to buy this amp for there car audio set up. RE is an awesome brand.","16503","2015","Mobile_Electronics"
"US","14082084","RZBR383CUC5WF","B00LN0LEEM","294213237","Suppion® 10pcs T10 Wedge 5-SMD 5050 Xenon LED Light bulbs 192 168 194 W5W 2825 158 Green","5","0","0","N","N","GREAT PRODUCT FOR THE $$$$$","Great lights, work good and bright.... ordered  other colors:) thanks","16504","2015","Mobile_Electronics"
"US","15925924","R1P0F00UCM7HBQ","B00U05MVPM","371469224","Lethal-Eye NPT Adapter 4003 Oil Filter Thread","5","2","4","N","Y","Five Stars","Great.","16504","2015","Mobile_Electronics"
"US","16476967","RAZODQQLGM756","B00J46XO9U","744008282","iXCC Lightning Cable 3ft, iPhone charger, for iPhone X, 8, 8 Plus, 7, 7 Plus, 6s, 6s Plus, 6, 6 Plus, SE 5s 5c 5, iPad Air 2 Pro, iPad mini 2 3 4, iPad 4th Gen [Apple MFi Certified](Black and White)","1","0","0","N","Y","Cable broke after a few months but this is about ...","Cable broke after a few months but this is about the same quality as Apple's. Probably my fault but this is not durable.","16504","2015","Mobile_Electronics"
"US","49978344","R3D80CJ1945JB0","B00OYWF2BW","15390708","Pioneer DEH-X8700BH - CD Receiver with Full Dot LCD Display, Bluetooth, HD Radio, Siri Eyes Free, USB Playback, Android Music Support, and Pandora","4","1","1","N","Y","Pretty fancy for the price!","Great connectivity and features, also works well with Windows phone. Moving through the menus with just the few buttons is pretty cumbersome though - you don't want to be changing stations all the tine while driving!","16504","2015","Mobile_Electronics"
"US","16259250","R32SGGL8YXLCKU","B006ZOHOEA","327135769","14 GAUGE 2 PIN QUICK DISCONNECT HARNESS","5","0","0","N","Y","Great so far","Used for 17 Whaler stern light.<br />Great so far","16504","2015","Mobile_Electronics"
"US","21719613","RRYSALPBFNBBH","B00N2MQGV0","678457822","AFUNTA LCD Car Kit MP3 Player Wireless Remote FM Radio Transmitter Modulator with USB / SD / MMC Slot LCD Remote for Mobile Phones - Red","4","0","0","N","Y","Awesome job.","Awesome job...I got it in time, also plays good, only thing I found about this product is The Chinese writings that shows in some cases, but i do go around, thank god for that...other then that I gave it 4 star!","16504","2015","Mobile_Electronics"
"US","4770245","R3EA621IPPEPOF","B00H3E5KT2","696955515","IBrightspot 8GB(3th Gen) Blue 1.8'' Screen MP4/MP3 Player Media/Music/Audio Player with FM Radio","1","0","0","N","Y","One Star","It won't keep a charge","16504","2015","Mobile_Electronics"
"US","28836242","R3TF4ZIM3Z3EX9","B001UIVV72","124900031","iPod USB Travel Home Charger For Nano, Shuffle, 4G, Mini, Photo and U2","4","0","0","N","Y","Four Stars","Works for me!","16504","2015","Mobile_Electronics"
"US","16034261","R1DF02OHSVAMZR","B001UIVV72","124900031","iPod USB Travel Home Charger For Nano, Shuffle, 4G, Mini, Photo and U2","1","0","0","N","Y","Don't waste your money.","Doesn't work","16504","2015","Mobile_Electronics"
"US","31156769","R2HUQ5T2XCZN8Y","B00QERR5CY","82850235","iXCC Multi pack Lightning cable","5","0","0","N","Y","Good Product","Very nice quality! Arrived very quickly! Good looking!","16504","2015","Mobile_Electronics"
